DateTime	ClassName	FunctionName	Parameters	Line	StackDepth
2017-11-18T17:25:50.194	org.jfree.data.xy.XYSeries	add	(org.jfree.data.xy.XYDataItem  boolean)	507 	5
2017-11-18T17:25:50.195	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	6
2017-11-18T17:25:50.196	org.jfree.data.xy.XYDataItem	clone	()	216 	6
2017-11-18T17:25:50.201	org.jfree.data.xy.XYDataItem	compareTo	(java.lang.Object)	181 	6
2017-11-18T17:25:50.203	org.jfree.data.xy.XYDataItem	getX	()	97 	7
2017-11-18T17:25:50.204	org.jfree.data.xy.XYSeries	updateBoundsForAddedItem	(org.jfree.data.xy.XYDataItem)	250 	6
2017-11-18T17:25:50.204	org.jfree.data.xy.XYDataItem	getXValue	()	112 	7
2017-11-18T17:25:50.205	org.jfree.data.xy.XYSeries	minIgnoreNaN	(double  double)	669 	7
2017-11-18T17:25:50.206	org.jfree.data.xy.XYSeries	maxIgnoreNaN	(double  double)	688 	7
2017-11-18T17:25:50.207	org.jfree.data.xy.XYDataItem	getY	()	121 	7
2017-11-18T17:25:50.208	org.jfree.data.xy.XYDataItem	getYValue	()	135 	7
2017-11-18T17:25:50.209	org.jfree.data.xy.XYSeries	minIgnoreNaN	(double  double)	669 	7
2017-11-18T17:25:50.209	org.jfree.data.xy.XYSeries	maxIgnoreNaN	(double  double)	688 	7
2017-11-18T17:25:50.210	org.jfree.data.xy.XYSeries	getItemCount	()	347 	6
2017-11-18T17:25:50.215	org.jfree.data.general.Series	fireSeriesChanged	()	333 	6
2017-11-18T17:25:50.217	org.jfree.data.general.Series	notifyListeners	(org.jfree.data.general.SeriesChangeEvent)	346 	7
2017-11-18T17:25:50.218	org.jfree.data.xy.XYSeries	add	(double  double)	415 	3
2017-11-18T17:25:50.218	org.jfree.data.xy.XYSeries	add	(java.lang.Number  java.lang.Number  boolean)	493 	4
2017-11-18T17:25:50.219	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:50.219	org.jfree.data.xy.XYSeries	add	(org.jfree.data.xy.XYDataItem  boolean)	507 	5
2017-11-18T17:25:50.220	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	6
2017-11-18T17:25:50.220	org.jfree.data.xy.XYDataItem	clone	()	216 	6
2017-11-18T17:25:50.222	org.jfree.data.xy.XYDataItem	compareTo	(java.lang.Object)	181 	6
2017-11-18T17:25:50.223	org.jfree.data.xy.XYDataItem	getX	()	97 	7
2017-11-18T17:25:50.223	org.jfree.data.xy.XYDataItem	compareTo	(java.lang.Object)	181 	6
2017-11-18T17:25:50.224	org.jfree.data.xy.XYDataItem	getX	()	97 	7
2017-11-18T17:25:50.224	org.jfree.data.xy.XYSeries	updateBoundsForAddedItem	(org.jfree.data.xy.XYDataItem)	250 	6
2017-11-18T17:25:50.225	org.jfree.data.xy.XYDataItem	getXValue	()	112 	7
2017-11-18T17:25:50.225	org.jfree.data.xy.XYSeries	minIgnoreNaN	(double  double)	669 	7
2017-11-18T17:25:50.226	org.jfree.data.xy.XYSeries	maxIgnoreNaN	(double  double)	688 	7
2017-11-18T17:25:50.226	org.jfree.data.xy.XYDataItem	getY	()	121 	7
2017-11-18T17:25:50.227	org.jfree.data.xy.XYDataItem	getYValue	()	135 	7
2017-11-18T17:25:50.227	org.jfree.data.xy.XYSeries	minIgnoreNaN	(double  double)	669 	7
2017-11-18T17:25:50.228	org.jfree.data.xy.XYSeries	maxIgnoreNaN	(double  double)	688 	7
2017-11-18T17:25:50.229	org.jfree.data.xy.XYSeries	getItemCount	()	347 	6
2017-11-18T17:25:50.230	org.jfree.data.general.Series	fireSeriesChanged	()	333 	6
2017-11-18T17:25:50.234	org.jfree.data.general.Series	notifyListeners	(org.jfree.data.general.SeriesChangeEvent)	346 	7
2017-11-18T17:25:50.390	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	3
2017-11-18T17:25:50.391	org.jfree.data.general.AbstractDataset	addChangeListener	(org.jfree.data.general.DatasetChangeListener)	173 	3
2017-11-18T17:25:50.392	org.jfree.data.general.Series	addChangeListener	(org.jfree.data.general.SeriesChangeListener)	315 	3
2017-11-18T17:25:50.393	org.jfree.data.general.Series	addVetoableChangeListener	(java.beans.VetoableChangeListener)	395 	3
2017-11-18T17:25:51.423	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	3
2017-11-18T17:25:51.424	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	3
2017-11-18T17:25:51.438	org.jfree.chart.ChartColor	createDefaultPaintArray	()	151 	3
2017-11-18T17:25:51.439	org.jfree.chart.plot.DefaultDrawingSupplier	createStandardSeriesShapes	()	294 	3
2017-11-18T17:25:51.442	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.442	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.444	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double  double)	533 	4
2017-11-18T17:25:51.449	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double  double)	533 	4
2017-11-18T17:25:51.450	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.452	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.453	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.454	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.454	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.455	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:25:51.670	org.jfree.chart.ChartFactory	createXYLineChart	(java.lang.String  java.lang.String  java.lang.String  org.jfree.data.xy.XYDataset)	1722 	3
2017-11-18T17:25:51.675	org.jfree.chart.ChartFactory	createXYLineChart	(java.lang.String  java.lang.String  java.lang.String  org.jfree.data.xy.XYDataset  org.jfree.chart.plot.PlotOrientation  boolean  boolean  boolean)	1746 	4
2017-11-18T17:25:51.676	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.677	org.jfree.chart.axis.NumberAxis	createStandardTickUnits	()	694 	5
2017-11-18T17:25:51.685	org.jfree.chart.axis.NumberAxis	setAutoRangeIncludesZero	(boolean)	260 	5
2017-11-18T17:25:51.686	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	6
2017-11-18T17:25:51.695	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	6
2017-11-18T17:25:51.699	org.jfree.chart.axis.Axis	getPlot	()	1029 	7
2017-11-18T17:25:51.708	org.jfree.chart.axis.Axis	notifyListeners	(org.jfree.chart.event.AxisChangeEvent)	1218 	6
2017-11-18T17:25:51.708	org.jfree.chart.axis.NumberAxis	createStandardTickUnits	()	694 	5
2017-11-18T17:25:51.878	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.878	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.879	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.879	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.880	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.880	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.884	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:25:51.911	org.jfree.chart.util.ResourceBundleWrapper	getBundle	(java.lang.String)	122 	5
2017-11-18T17:25:51.912	org.jfree.data.general.AbstractDataset	addChangeListener	(org.jfree.data.general.DatasetChangeListener)	173 	5
2017-11-18T17:25:51.914	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	setPlot	(org.jfree.chart.plot.XYPlot)	290 	5
2017-11-18T17:25:51.914	org.jfree.chart.renderer.AbstractRenderer	addChangeListener	(org.jfree.chart.event.RendererChangeListener)	2810 	5
2017-11-18T17:25:51.915	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	6
2017-11-18T17:25:51.916	org.jfree.chart.plot.XYPlot	mapDatasetToDomainAxis	(int  int)	1435 	5
2017-11-18T17:25:51.916	org.jfree.chart.plot.XYPlot	mapDatasetToDomainAxes	(int  java.util.List)	1451 	6
2017-11-18T17:25:51.916	org.jfree.chart.util.Args	requireNonNegative	(int  java.lang.String)	67 	7
2017-11-18T17:25:51.917	org.jfree.chart.plot.XYPlot	checkAxisIndices	(java.util.List)	1504 	7
2017-11-18T17:25:51.917	org.jfree.chart.plot.XYPlot	getDataset	(int)	1359 	7
2017-11-18T17:25:51.918	org.jfree.chart.plot.XYPlot	datasetChanged	(org.jfree.data.general.DatasetChangeEvent)	4533 	7
2017-11-18T17:25:51.918	org.jfree.chart.plot.XYPlot	configureDomainAxes	()	972 	8
2017-11-18T17:25:51.918	org.jfree.chart.axis.NumberAxis	configure	()	415 	9
2017-11-18T17:25:51.918	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	10
2017-11-18T17:25:51.919	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	10
2017-11-18T17:25:51.919	org.jfree.chart.axis.Axis	getPlot	()	1029 	11
2017-11-18T17:25:51.919	org.jfree.chart.plot.XYPlot	configureRangeAxes	()	1255 	8
2017-11-18T17:25:51.919	org.jfree.chart.plot.Plot	getParent	()	506 	8
2017-11-18T17:25:51.920	org.jfree.chart.event.ChartChangeEvent	setType	(org.jfree.chart.event.ChartChangeEventType)	131 	8
2017-11-18T17:25:51.920	org.jfree.chart.plot.Plot	notifyListeners	(org.jfree.chart.event.PlotChangeEvent)	1017 	8
2017-11-18T17:25:51.920	org.jfree.chart.axis.Axis	setPlot	(org.jfree.chart.plot.Plot)	1042 	5
2017-11-18T17:25:51.920	org.jfree.chart.axis.NumberAxis	configure	()	415 	6
2017-11-18T17:25:51.920	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	7
2017-11-18T17:25:51.923	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	7
2017-11-18T17:25:51.923	org.jfree.chart.axis.Axis	getPlot	()	1029 	8
2017-11-18T17:25:51.924	org.jfree.chart.plot.XYPlot	getDataRange	(org.jfree.chart.axis.ValueAxis)	4411 	8
2017-11-18T17:25:51.924	org.jfree.chart.plot.XYPlot	getDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4349 	9
2017-11-18T17:25:51.924	org.jfree.chart.plot.XYPlot	findDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4362 	10
2017-11-18T17:25:51.924	org.jfree.chart.plot.XYPlot	getDatasetsMappedToDomainAxis	(java.lang.Integer)	4294 	9
2017-11-18T17:25:51.925	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	10
2017-11-18T17:25:51.925	org.jfree.chart.plot.XYPlot	getRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4380 	9
2017-11-18T17:25:51.926	org.jfree.chart.plot.XYPlot	findRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4393 	10
2017-11-18T17:25:51.926	org.jfree.chart.plot.Plot	getParent	()	506 	10
2017-11-18T17:25:51.926	org.jfree.chart.plot.XYPlot	getRendererForDataset	(org.jfree.data.xy.XYDataset)	1709 	9
2017-11-18T17:25:51.927	org.jfree.chart.plot.XYPlot	indexOf	(org.jfree.data.xy.XYDataset)	1417 	10
2017-11-18T17:25:51.927	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	findDomainBounds	(org.jfree.data.xy.XYDataset)	702 	9
2017-11-18T17:25:51.928	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	findDomainBounds	(org.jfree.data.xy.XYDataset  boolean)	719 	10
2017-11-18T17:25:51.928	org.jfree.chart.renderer.AbstractRenderer	getDataBoundsIncludesVisibleSeriesOnly	()	2660 	11
2017-11-18T17:25:51.928	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	11
2017-11-18T17:25:51.928	org.jfree.chart.renderer.AbstractRenderer	isSeriesVisible	(int)	530 	11
2017-11-18T17:25:51.929	org.jfree.chart.util.BooleanList	getBoolean	(int)	53 	12
2017-11-18T17:25:51.929	org.jfree.chart.util.AbstractObjectList	get	(int)	93 	13
2017-11-18T17:25:51.930	org.jfree.data.xy.XYSeriesCollection	getSeriesKey	(int)	306 	11
2017-11-18T17:25:51.931	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	12
2017-11-18T17:25:51.931	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	13
2017-11-18T17:25:51.932	org.jfree.data.general.Series	getKey	()	137 	12
2017-11-18T17:25:51.959	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset  java.util.List  boolean)	688 	11
2017-11-18T17:25:51.959	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	12
2017-11-18T17:25:51.960	org.jfree.data.general.DatasetUtils	iterateToFindDomainBounds	(org.jfree.data.xy.XYDataset  java.util.List  boolean)	1361 	12
2017-11-18T17:25:51.960	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	13
2017-11-18T17:25:51.961	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	13
2017-11-18T17:25:51.961	org.jfree.data.general.AbstractSeriesDataset	indexOf	(java.lang.Comparable)	98 	13
2017-11-18T17:25:51.962	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	14
2017-11-18T17:25:51.962	org.jfree.data.xy.XYSeriesCollection	getSeriesKey	(int)	306 	14
2017-11-18T17:25:51.964	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	15
2017-11-18T17:25:51.965	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	16
2017-11-18T17:25:51.966	org.jfree.data.general.Series	getKey	()	137 	15
2017-11-18T17:25:51.966	org.jfree.data.xy.XYSeriesCollection	getItemCount	(int)	344 	13
2017-11-18T17:25:51.966	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	14
2017-11-18T17:25:51.967	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	15
2017-11-18T17:25:51.967	org.jfree.data.xy.XYSeries	getItemCount	()	347 	14
2017-11-18T17:25:51.967	org.jfree.data.xy.AbstractXYDataset	getXValue	(int  int)	76 	13
2017-11-18T17:25:51.971	org.jfree.data.xy.XYSeriesCollection	getX	(int  int)	357 	14
2017-11-18T17:25:51.971	org.jfree.data.xy.XYSeries	getX	(int)	645 	15
2017-11-18T17:25:51.972	org.jfree.data.xy.XYSeries	getRawDataItem	(int)	634 	16
2017-11-18T17:25:51.972	org.jfree.data.xy.XYDataItem	getX	()	97 	16
2017-11-18T17:25:51.972	org.jfree.data.xy.AbstractXYDataset	getXValue	(int  int)	76 	13
2017-11-18T17:25:51.973	org.jfree.data.xy.XYSeriesCollection	getX	(int  int)	357 	14
2017-11-18T17:25:51.973	org.jfree.data.xy.XYSeries	getX	(int)	645 	15
2017-11-18T17:25:51.973	org.jfree.data.xy.XYSeries	getRawDataItem	(int)	634 	16
2017-11-18T17:25:51.974	org.jfree.data.xy.XYDataItem	getX	()	97 	16
2017-11-18T17:25:51.974	org.jfree.data.xy.AbstractXYDataset	getXValue	(int  int)	76 	13
2017-11-18T17:25:51.974	org.jfree.data.xy.XYSeriesCollection	getX	(int  int)	357 	14
2017-11-18T17:25:51.975	org.jfree.data.xy.XYSeries	getX	(int)	645 	15
2017-11-18T17:25:51.975	org.jfree.data.xy.XYSeries	getRawDataItem	(int)	634 	16
2017-11-18T17:25:51.975	org.jfree.data.xy.XYDataItem	getX	()	97 	16
2017-11-18T17:25:51.976	org.jfree.data.Range	combine	(org.jfree.data.Range  org.jfree.data.Range)	217 	9
2017-11-18T17:25:51.976	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	getAnnotations	()	608 	9
2017-11-18T17:25:51.976	org.jfree.data.Range	getUpperBound	()	114 	8
2017-11-18T17:25:51.976	org.jfree.data.Range	getLowerBound	()	105 	8
2017-11-18T17:25:51.977	org.jfree.chart.axis.NumberAxis	getAutoRangeIncludesZero	()	243 	8
2017-11-18T17:25:51.977	org.jfree.chart.axis.ValueAxis	getFixedAutoRange	()	1160 	8
2017-11-18T17:25:51.977	org.jfree.chart.axis.ValueAxis	getAutoRangeMinimumSize	()	1015 	8
2017-11-18T17:25:51.978	org.jfree.chart.axis.NumberAxis	getAutoRangeStickyZero	()	278 	8
2017-11-18T17:25:51.978	org.jfree.chart.axis.ValueAxis	getUpperMargin	()	1130 	8
2017-11-18T17:25:51.978	org.jfree.chart.axis.ValueAxis	getLowerMargin	()	1097 	8
2017-11-18T17:25:51.979	org.jfree.chart.axis.ValueAxis	setRange	(org.jfree.data.Range  boolean  boolean)	1276 	8
2017-11-18T17:25:51.979	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	9
2017-11-18T17:25:51.982	org.jfree.data.Range	getLength	()	123 	9
2017-11-18T17:25:51.982	org.jfree.chart.axis.Axis	addChangeListener	(org.jfree.chart.event.AxisChangeListener)	1183 	5
2017-11-18T17:25:51.983	org.jfree.chart.plot.XYPlot	mapDatasetToRangeAxis	(int  int)	1469 	5
2017-11-18T17:25:51.983	org.jfree.chart.plot.XYPlot	mapDatasetToRangeAxes	(int  java.util.List)	1485 	6
2017-11-18T17:25:51.984	org.jfree.chart.util.Args	requireNonNegative	(int  java.lang.String)	67 	7
2017-11-18T17:25:51.984	org.jfree.chart.plot.XYPlot	checkAxisIndices	(java.util.List)	1504 	7
2017-11-18T17:25:51.984	org.jfree.chart.plot.XYPlot	getDataset	(int)	1359 	7
2017-11-18T17:25:51.985	org.jfree.chart.plot.XYPlot	datasetChanged	(org.jfree.data.general.DatasetChangeEvent)	4533 	7
2017-11-18T17:25:51.985	org.jfree.chart.plot.XYPlot	configureDomainAxes	()	972 	8
2017-11-18T17:25:51.985	org.jfree.chart.axis.NumberAxis	configure	()	415 	9
2017-11-18T17:25:51.985	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	10
2017-11-18T17:25:51.986	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	10
2017-11-18T17:25:51.986	org.jfree.chart.axis.Axis	getPlot	()	1029 	11
2017-11-18T17:25:51.986	org.jfree.chart.plot.XYPlot	getDataRange	(org.jfree.chart.axis.ValueAxis)	4411 	11
2017-11-18T17:25:51.986	org.jfree.chart.plot.XYPlot	getDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4349 	12
2017-11-18T17:25:51.987	org.jfree.chart.plot.XYPlot	findDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4362 	13
2017-11-18T17:25:51.987	org.jfree.chart.plot.XYPlot	getDatasetsMappedToDomainAxis	(java.lang.Integer)	4294 	12
2017-11-18T17:25:51.987	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	13
2017-11-18T17:25:51.988	org.jfree.chart.plot.XYPlot	getRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4380 	12
2017-11-18T17:25:51.988	org.jfree.chart.plot.XYPlot	findRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4393 	13
2017-11-18T17:25:51.988	org.jfree.chart.plot.Plot	getParent	()	506 	13
2017-11-18T17:25:51.988	org.jfree.chart.plot.XYPlot	getRendererForDataset	(org.jfree.data.xy.XYDataset)	1709 	12
2017-11-18T17:25:51.989	org.jfree.chart.plot.XYPlot	indexOf	(org.jfree.data.xy.XYDataset)	1417 	13
2017-11-18T17:25:51.989	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	findDomainBounds	(org.jfree.data.xy.XYDataset)	702 	12
2017-11-18T17:25:51.989	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	findDomainBounds	(org.jfree.data.xy.XYDataset  boolean)	719 	13
2017-11-18T17:25:51.990	org.jfree.chart.renderer.AbstractRenderer	getDataBoundsIncludesVisibleSeriesOnly	()	2660 	14
2017-11-18T17:25:51.990	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	14
2017-11-18T17:25:51.990	org.jfree.chart.renderer.AbstractRenderer	isSeriesVisible	(int)	530 	14
2017-11-18T17:25:51.992	org.jfree.chart.util.BooleanList	getBoolean	(int)	53 	15
2017-11-18T17:25:51.993	org.jfree.chart.util.AbstractObjectList	get	(int)	93 	16
2017-11-18T17:25:51.993	org.jfree.data.xy.XYSeriesCollection	getSeriesKey	(int)	306 	14
2017-11-18T17:25:51.994	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	15
2017-11-18T17:25:51.995	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	16
2017-11-18T17:25:51.995	org.jfree.data.general.Series	getKey	()	137 	15
2017-11-18T17:25:51.995	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset  java.util.List  boolean)	688 	14
2017-11-18T17:25:51.995	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	15
2017-11-18T17:25:51.996	org.jfree.data.general.DatasetUtils	iterateToFindDomainBounds	(org.jfree.data.xy.XYDataset  java.util.List  boolean)	1361 	15
2017-11-18T17:25:51.997	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	16
2017-11-18T17:25:51.998	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	16
2017-11-18T17:25:51.998	org.jfree.data.general.AbstractSeriesDataset	indexOf	(java.lang.Comparable)	98 	16
2017-11-18T17:25:51.999	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	17
2017-11-18T17:25:51.999	org.jfree.data.xy.XYSeriesCollection	getSeriesKey	(int)	306 	17
2017-11-18T17:25:51.999	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	18
2017-11-18T17:25:51.999	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	19
2017-11-18T17:25:52	org.jfree.data.general.Series	getKey	()	137 	18
2017-11-18T17:25:52	org.jfree.data.xy.XYSeriesCollection	getItemCount	(int)	344 	16
2017-11-18T17:25:52	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	17
2017-11-18T17:25:52	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	18
2017-11-18T17:25:52	org.jfree.data.xy.XYSeries	getItemCount	()	347 	17
2017-11-18T17:25:52.003	org.jfree.data.xy.AbstractXYDataset	getXValue	(int  int)	76 	16
2017-11-18T17:25:52.003	org.jfree.data.xy.XYSeriesCollection	getX	(int  int)	357 	17
2017-11-18T17:25:52.003	org.jfree.data.xy.XYSeries	getX	(int)	645 	18
2017-11-18T17:25:52.004	org.jfree.data.xy.XYSeries	getRawDataItem	(int)	634 	19
2017-11-18T17:25:52.004	org.jfree.data.xy.XYDataItem	getX	()	97 	19
2017-11-18T17:25:52.004	org.jfree.data.xy.AbstractXYDataset	getXValue	(int  int)	76 	16
2017-11-18T17:25:52.005	org.jfree.data.xy.XYSeriesCollection	getX	(int  int)	357 	17
2017-11-18T17:25:52.005	org.jfree.data.xy.XYSeries	getX	(int)	645 	18
2017-11-18T17:25:52.005	org.jfree.data.xy.XYSeries	getRawDataItem	(int)	634 	19
2017-11-18T17:25:52.005	org.jfree.data.xy.XYDataItem	getX	()	97 	19
2017-11-18T17:25:52.005	org.jfree.data.xy.AbstractXYDataset	getXValue	(int  int)	76 	16
2017-11-18T17:25:52.006	org.jfree.data.xy.XYSeriesCollection	getX	(int  int)	357 	17
2017-11-18T17:25:52.006	org.jfree.data.xy.XYSeries	getX	(int)	645 	18
2017-11-18T17:25:52.006	org.jfree.data.xy.XYSeries	getRawDataItem	(int)	634 	19
2017-11-18T17:25:52.007	org.jfree.data.xy.XYDataItem	getX	()	97 	19
2017-11-18T17:25:52.007	org.jfree.data.Range	combine	(org.jfree.data.Range  org.jfree.data.Range)	217 	12
2017-11-18T17:25:52.007	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	getAnnotations	()	608 	12
2017-11-18T17:25:52.007	org.jfree.data.Range	getUpperBound	()	114 	11
2017-11-18T17:25:52.008	org.jfree.data.Range	getLowerBound	()	105 	11
2017-11-18T17:25:52.008	org.jfree.chart.axis.NumberAxis	getAutoRangeIncludesZero	()	243 	11
2017-11-18T17:25:52.008	org.jfree.chart.axis.ValueAxis	getFixedAutoRange	()	1160 	11
2017-11-18T17:25:52.008	org.jfree.chart.axis.ValueAxis	getAutoRangeMinimumSize	()	1015 	11
