DateTime	ClassName	FunctionName	Parameters	Line	StackDepth
2017-11-18T17:26:33.740	org.jfree.data.xy.XYSeries	maxIgnoreNaN	(double  double)	688 	7
2017-11-18T17:26:33.741	org.jfree.data.xy.XYSeries	getItemCount	()	347 	6
2017-11-18T17:26:33.741	org.jfree.data.general.Series	fireSeriesChanged	()	333 	6
2017-11-18T17:26:33.741	org.jfree.data.general.Series	notifyListeners	(org.jfree.data.general.SeriesChangeEvent)	346 	7
2017-11-18T17:26:33.792	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	3
2017-11-18T17:26:33.798	org.jfree.data.general.AbstractDataset	addChangeListener	(org.jfree.data.general.DatasetChangeListener)	173 	3
2017-11-18T17:26:33.801	org.jfree.data.general.Series	addChangeListener	(org.jfree.data.general.SeriesChangeListener)	315 	3
2017-11-18T17:26:33.802	org.jfree.data.general.Series	addVetoableChangeListener	(java.beans.VetoableChangeListener)	395 	3
2017-11-18T17:26:35.181	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	3
2017-11-18T17:26:35.182	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	3
2017-11-18T17:26:35.192	org.jfree.chart.ChartColor	createDefaultPaintArray	()	151 	3
2017-11-18T17:26:35.192	org.jfree.chart.plot.DefaultDrawingSupplier	createStandardSeriesShapes	()	294 	3
2017-11-18T17:26:35.193	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.194	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.195	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double  double)	533 	4
2017-11-18T17:26:35.197	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double  double)	533 	4
2017-11-18T17:26:35.198	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.198	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.199	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.199	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.200	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.204	org.jfree.chart.plot.DefaultDrawingSupplier	intArray	(double  double  double)	518 	4
2017-11-18T17:26:35.296	org.jfree.chart.ChartFactory	createXYStepAreaChart	(java.lang.String  java.lang.String  java.lang.String  org.jfree.data.xy.XYDataset)	1847 	3
2017-11-18T17:26:35.298	org.jfree.chart.ChartFactory	createXYStepAreaChart	(java.lang.String  java.lang.String  java.lang.String  org.jfree.data.xy.XYDataset  org.jfree.chart.plot.PlotOrientation  boolean  boolean  boolean)	1871 	4
2017-11-18T17:26:35.298	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.299	org.jfree.chart.axis.NumberAxis	createStandardTickUnits	()	694 	5
2017-11-18T17:26:35.302	org.jfree.chart.axis.NumberAxis	setAutoRangeIncludesZero	(boolean)	260 	5
2017-11-18T17:26:35.303	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	6
2017-11-18T17:26:35.304	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	6
2017-11-18T17:26:35.304	org.jfree.chart.axis.Axis	getPlot	()	1029 	7
2017-11-18T17:26:35.307	org.jfree.chart.axis.Axis	notifyListeners	(org.jfree.chart.event.AxisChangeEvent)	1218 	6
2017-11-18T17:26:35.307	org.jfree.chart.axis.NumberAxis	createStandardTickUnits	()	694 	5
2017-11-18T17:26:35.314	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.315	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.315	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.392	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.392	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.393	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.394	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.394	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.395	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.398	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	5
2017-11-18T17:26:35.399	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	setDefaultToolTipGenerator	(org.jfree.chart.labels.XYToolTipGenerator)	478 	5
2017-11-18T17:26:35.399	org.jfree.chart.renderer.AbstractRenderer	fireChangeEvent	()	2857 	6
2017-11-18T17:26:35.400	org.jfree.chart.renderer.AbstractRenderer	notifyListeners	(org.jfree.chart.event.RendererChangeEvent)	2866 	7
2017-11-18T17:26:35.400	org.jfree.chart.renderer.xy.AbstractXYItemRenderer	setURLGenerator	(org.jfree.chart.urls.XYURLGenerator)	502 	5
2017-11-18T17:26:35.400	org.jfree.chart.renderer.AbstractRenderer	fireChangeEvent	()	2857 	6
2017-11-18T17:26:35.400	org.jfree.chart.renderer.AbstractRenderer	notifyListeners	(org.jfree.chart.event.RendererChangeEvent)	2866 	7
2017-11-18T17:26:35.433	org.jfree.chart.util.ResourceBundleWrapper	getBundle	(java.lang.String)	122 	5
2017-11-18T17:26:35.436	org.jfree.data.general.AbstractDataset	addChangeListener	(org.jfree.data.general.DatasetChangeListener)	173 	5
2017-11-18T17:26:35.436	org.jfree.chart.plot.XYPlot	mapDatasetToDomainAxis	(int  int)	1435 	5
2017-11-18T17:26:35.437	org.jfree.chart.plot.XYPlot	mapDatasetToDomainAxes	(int  java.util.List)	1451 	6
2017-11-18T17:26:35.437	org.jfree.chart.util.Args	requireNonNegative	(int  java.lang.String)	67 	7
2017-11-18T17:26:35.437	org.jfree.chart.plot.XYPlot	checkAxisIndices	(java.util.List)	1504 	7
2017-11-18T17:26:35.438	org.jfree.chart.plot.XYPlot	getDataset	(int)	1359 	7
2017-11-18T17:26:35.438	org.jfree.chart.plot.XYPlot	datasetChanged	(org.jfree.data.general.DatasetChangeEvent)	4533 	7
2017-11-18T17:26:35.438	org.jfree.chart.plot.XYPlot	configureDomainAxes	()	972 	8
2017-11-18T17:26:35.439	org.jfree.chart.axis.NumberAxis	configure	()	415 	9
2017-11-18T17:26:35.439	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	10
2017-11-18T17:26:35.439	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	10
2017-11-18T17:26:35.439	org.jfree.chart.axis.Axis	getPlot	()	1029 	11
2017-11-18T17:26:35.439	org.jfree.chart.plot.XYPlot	configureRangeAxes	()	1255 	8
2017-11-18T17:26:35.440	org.jfree.chart.plot.Plot	getParent	()	506 	8
2017-11-18T17:26:35.440	org.jfree.chart.event.ChartChangeEvent	setType	(org.jfree.chart.event.ChartChangeEventType)	131 	8
2017-11-18T17:26:35.441	org.jfree.chart.plot.Plot	notifyListeners	(org.jfree.chart.event.PlotChangeEvent)	1017 	8
2017-11-18T17:26:35.441	org.jfree.chart.axis.Axis	setPlot	(org.jfree.chart.plot.Plot)	1042 	5
2017-11-18T17:26:35.441	org.jfree.chart.axis.NumberAxis	configure	()	415 	6
2017-11-18T17:26:35.441	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	7
2017-11-18T17:26:35.442	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	7
2017-11-18T17:26:35.443	org.jfree.chart.axis.Axis	getPlot	()	1029 	8
2017-11-18T17:26:35.443	org.jfree.chart.plot.XYPlot	getDataRange	(org.jfree.chart.axis.ValueAxis)	4411 	8
2017-11-18T17:26:35.443	org.jfree.chart.plot.XYPlot	getDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4349 	9
2017-11-18T17:26:35.444	org.jfree.chart.plot.XYPlot	findDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4362 	10
2017-11-18T17:26:35.445	org.jfree.chart.plot.XYPlot	getDatasetsMappedToDomainAxis	(java.lang.Integer)	4294 	9
2017-11-18T17:26:35.445	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	10
2017-11-18T17:26:35.446	org.jfree.chart.plot.XYPlot	getRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4380 	9
2017-11-18T17:26:35.446	org.jfree.chart.plot.XYPlot	findRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4393 	10
2017-11-18T17:26:35.446	org.jfree.chart.plot.Plot	getParent	()	506 	10
2017-11-18T17:26:35.447	org.jfree.chart.plot.XYPlot	getRendererForDataset	(org.jfree.data.xy.XYDataset)	1709 	9
2017-11-18T17:26:35.447	org.jfree.chart.plot.XYPlot	indexOf	(org.jfree.data.xy.XYDataset)	1417 	10
2017-11-18T17:26:35.447	org.jfree.chart.plot.XYPlot	getRenderer	()	1539 	10
2017-11-18T17:26:35.447	org.jfree.chart.plot.XYPlot	getRenderer	(int)	1552 	11
2017-11-18T17:26:35.472	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset)	639 	9
2017-11-18T17:26:35.475	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset  boolean)	655 	10
2017-11-18T17:26:35.475	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	11
2017-11-18T17:26:35.476	org.jfree.data.xy.XYSeriesCollection	getDomainBounds	(boolean)	551 	11
2017-11-18T17:26:35.476	org.jfree.data.xy.IntervalXYDelegate	getDomainBounds	(boolean)	369 	12
2017-11-18T17:26:35.476	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset  boolean)	655 	13
2017-11-18T17:26:35.477	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	14
2017-11-18T17:26:35.477	org.jfree.data.xy.XYSeriesCollection	getDomainBounds	(boolean)	551 	14
2017-11-18T17:26:35.478	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	15
2017-11-18T17:26:35.479	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	15
2017-11-18T17:26:35.480	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	16
2017-11-18T17:26:35.480	org.jfree.data.xy.XYSeries	getMinX	()	194 	15
2017-11-18T17:26:35.481	org.jfree.data.xy.XYSeries	getMaxX	()	209 	15
2017-11-18T17:26:35.481	org.jfree.data.xy.IntervalXYDelegate	getIntervalWidth	()	239 	13
2017-11-18T17:26:35.481	org.jfree.data.xy.IntervalXYDelegate	isAutoWidth	()	149 	14
2017-11-18T17:26:35.482	org.jfree.data.xy.IntervalXYDelegate	getIntervalPositionFactor	()	176 	13
2017-11-18T17:26:35.482	org.jfree.data.xy.IntervalXYDelegate	getIntervalWidth	()	239 	13
2017-11-18T17:26:35.483	org.jfree.data.xy.IntervalXYDelegate	isAutoWidth	()	149 	14
2017-11-18T17:26:35.483	org.jfree.data.Range	getLowerBound	()	105 	13
2017-11-18T17:26:35.483	org.jfree.data.Range	getUpperBound	()	114 	13
2017-11-18T17:26:35.484	org.jfree.data.Range	combine	(org.jfree.data.Range  org.jfree.data.Range)	217 	9
2017-11-18T17:26:35.484	org.jfree.data.Range	getUpperBound	()	114 	8
2017-11-18T17:26:35.485	org.jfree.data.Range	getLowerBound	()	105 	8
2017-11-18T17:26:35.485	org.jfree.chart.axis.NumberAxis	getAutoRangeIncludesZero	()	243 	8
2017-11-18T17:26:35.486	org.jfree.chart.axis.ValueAxis	getFixedAutoRange	()	1160 	8
2017-11-18T17:26:35.486	org.jfree.chart.axis.ValueAxis	getAutoRangeMinimumSize	()	1015 	8
2017-11-18T17:26:35.486	org.jfree.chart.axis.NumberAxis	getAutoRangeStickyZero	()	278 	8
2017-11-18T17:26:35.487	org.jfree.chart.axis.ValueAxis	getUpperMargin	()	1130 	8
2017-11-18T17:26:35.487	org.jfree.chart.axis.ValueAxis	getLowerMargin	()	1097 	8
2017-11-18T17:26:35.487	org.jfree.chart.axis.ValueAxis	setRange	(org.jfree.data.Range  boolean  boolean)	1276 	8
2017-11-18T17:26:35.488	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	9
2017-11-18T17:26:35.491	org.jfree.data.Range	getLength	()	123 	9
2017-11-18T17:26:35.491	org.jfree.chart.axis.Axis	addChangeListener	(org.jfree.chart.event.AxisChangeListener)	1183 	5
2017-11-18T17:26:35.492	org.jfree.chart.plot.XYPlot	mapDatasetToRangeAxis	(int  int)	1469 	5
2017-11-18T17:26:35.492	org.jfree.chart.plot.XYPlot	mapDatasetToRangeAxes	(int  java.util.List)	1485 	6
2017-11-18T17:26:35.493	org.jfree.chart.util.Args	requireNonNegative	(int  java.lang.String)	67 	7
2017-11-18T17:26:35.493	org.jfree.chart.plot.XYPlot	checkAxisIndices	(java.util.List)	1504 	7
2017-11-18T17:26:35.493	org.jfree.chart.plot.XYPlot	getDataset	(int)	1359 	7
2017-11-18T17:26:35.494	org.jfree.chart.plot.XYPlot	datasetChanged	(org.jfree.data.general.DatasetChangeEvent)	4533 	7
2017-11-18T17:26:35.495	org.jfree.chart.plot.XYPlot	configureDomainAxes	()	972 	8
2017-11-18T17:26:35.495	org.jfree.chart.axis.NumberAxis	configure	()	415 	9
2017-11-18T17:26:35.496	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	10
2017-11-18T17:26:35.496	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	10
2017-11-18T17:26:35.496	org.jfree.chart.axis.Axis	getPlot	()	1029 	11
2017-11-18T17:26:35.496	org.jfree.chart.plot.XYPlot	getDataRange	(org.jfree.chart.axis.ValueAxis)	4411 	11
2017-11-18T17:26:35.497	org.jfree.chart.plot.XYPlot	getDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4349 	12
2017-11-18T17:26:35.497	org.jfree.chart.plot.XYPlot	findDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4362 	13
2017-11-18T17:26:35.497	org.jfree.chart.plot.XYPlot	getDatasetsMappedToDomainAxis	(java.lang.Integer)	4294 	12
2017-11-18T17:26:35.497	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	13
2017-11-18T17:26:35.498	org.jfree.chart.plot.XYPlot	getRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4380 	12
2017-11-18T17:26:35.498	org.jfree.chart.plot.XYPlot	findRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4393 	13
2017-11-18T17:26:35.498	org.jfree.chart.plot.Plot	getParent	()	506 	13
2017-11-18T17:26:35.499	org.jfree.chart.plot.XYPlot	getRendererForDataset	(org.jfree.data.xy.XYDataset)	1709 	12
2017-11-18T17:26:35.499	org.jfree.chart.plot.XYPlot	indexOf	(org.jfree.data.xy.XYDataset)	1417 	13
2017-11-18T17:26:35.500	org.jfree.chart.plot.XYPlot	getRenderer	()	1539 	13
2017-11-18T17:26:35.500	org.jfree.chart.plot.XYPlot	getRenderer	(int)	1552 	14
2017-11-18T17:26:35.501	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset)	639 	12
2017-11-18T17:26:35.501	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset  boolean)	655 	13
2017-11-18T17:26:35.502	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	14
2017-11-18T17:26:35.502	org.jfree.data.xy.XYSeriesCollection	getDomainBounds	(boolean)	551 	14
2017-11-18T17:26:35.503	org.jfree.data.xy.IntervalXYDelegate	getDomainBounds	(boolean)	369 	15
2017-11-18T17:26:35.503	org.jfree.data.general.DatasetUtils	findDomainBounds	(org.jfree.data.xy.XYDataset  boolean)	655 	16
2017-11-18T17:26:35.504	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	17
2017-11-18T17:26:35.506	org.jfree.data.xy.XYSeriesCollection	getDomainBounds	(boolean)	551 	17
2017-11-18T17:26:35.507	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	18
2017-11-18T17:26:35.507	org.jfree.data.xy.XYSeriesCollection	getSeries	(int)	262 	18
2017-11-18T17:26:35.508	org.jfree.data.xy.XYSeriesCollection	getSeriesCount	()	224 	19
2017-11-18T17:26:35.508	org.jfree.data.xy.XYSeries	getMinX	()	194 	18
2017-11-18T17:26:35.509	org.jfree.data.xy.XYSeries	getMaxX	()	209 	18
2017-11-18T17:26:35.509	org.jfree.data.xy.IntervalXYDelegate	getIntervalWidth	()	239 	16
2017-11-18T17:26:35.510	org.jfree.data.xy.IntervalXYDelegate	isAutoWidth	()	149 	17
2017-11-18T17:26:35.510	org.jfree.data.xy.IntervalXYDelegate	getIntervalPositionFactor	()	176 	16
2017-11-18T17:26:35.510	org.jfree.data.xy.IntervalXYDelegate	getIntervalWidth	()	239 	16
2017-11-18T17:26:35.512	org.jfree.data.xy.IntervalXYDelegate	isAutoWidth	()	149 	17
2017-11-18T17:26:35.512	org.jfree.data.Range	getLowerBound	()	105 	16
2017-11-18T17:26:35.513	org.jfree.data.Range	getUpperBound	()	114 	16
2017-11-18T17:26:35.513	org.jfree.data.Range	combine	(org.jfree.data.Range  org.jfree.data.Range)	217 	12
2017-11-18T17:26:35.514	org.jfree.data.Range	getUpperBound	()	114 	11
2017-11-18T17:26:35.514	org.jfree.data.Range	getLowerBound	()	105 	11
2017-11-18T17:26:35.515	org.jfree.chart.axis.NumberAxis	getAutoRangeIncludesZero	()	243 	11
2017-11-18T17:26:35.515	org.jfree.chart.axis.ValueAxis	getFixedAutoRange	()	1160 	11
2017-11-18T17:26:35.515	org.jfree.chart.axis.ValueAxis	getAutoRangeMinimumSize	()	1015 	11
2017-11-18T17:26:35.516	org.jfree.chart.axis.NumberAxis	getAutoRangeStickyZero	()	278 	11
2017-11-18T17:26:35.516	org.jfree.chart.axis.ValueAxis	getUpperMargin	()	1130 	11
2017-11-18T17:26:35.516	org.jfree.chart.axis.ValueAxis	getLowerMargin	()	1097 	11
2017-11-18T17:26:35.517	org.jfree.chart.axis.ValueAxis	setRange	(org.jfree.data.Range  boolean  boolean)	1276 	11
2017-11-18T17:26:35.517	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	12
2017-11-18T17:26:35.517	org.jfree.data.Range	getLength	()	123 	12
2017-11-18T17:26:35.518	org.jfree.chart.plot.XYPlot	configureRangeAxes	()	1255 	8
2017-11-18T17:26:35.518	org.jfree.chart.axis.NumberAxis	configure	()	415 	9
2017-11-18T17:26:35.519	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	10
2017-11-18T17:26:35.519	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	10
2017-11-18T17:26:35.522	org.jfree.chart.axis.Axis	getPlot	()	1029 	11
2017-11-18T17:26:35.522	org.jfree.chart.plot.Plot	getParent	()	506 	8
2017-11-18T17:26:35.523	org.jfree.chart.event.ChartChangeEvent	setType	(org.jfree.chart.event.ChartChangeEventType)	131 	8
2017-11-18T17:26:35.523	org.jfree.chart.plot.Plot	notifyListeners	(org.jfree.chart.event.PlotChangeEvent)	1017 	8
2017-11-18T17:26:35.524	org.jfree.chart.axis.Axis	setPlot	(org.jfree.chart.plot.Plot)	1042 	5
2017-11-18T17:26:35.524	org.jfree.chart.axis.NumberAxis	configure	()	415 	6
2017-11-18T17:26:35.524	org.jfree.chart.axis.ValueAxis	isAutoRange	()	971 	7
2017-11-18T17:26:35.525	org.jfree.chart.axis.NumberAxis	autoAdjustRange	()	426 	7
2017-11-18T17:26:35.525	org.jfree.chart.axis.Axis	getPlot	()	1029 	8
2017-11-18T17:26:35.525	org.jfree.chart.plot.XYPlot	getDataRange	(org.jfree.chart.axis.ValueAxis)	4411 	8
2017-11-18T17:26:35.525	org.jfree.chart.plot.XYPlot	getDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4349 	9
2017-11-18T17:26:35.526	org.jfree.chart.plot.XYPlot	findDomainAxisIndex	(org.jfree.chart.axis.ValueAxis)	4362 	10
2017-11-18T17:26:35.526	org.jfree.chart.plot.Plot	getParent	()	506 	10
2017-11-18T17:26:35.526	org.jfree.chart.plot.XYPlot	getRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4380 	9
2017-11-18T17:26:35.528	org.jfree.chart.plot.XYPlot	findRangeAxisIndex	(org.jfree.chart.axis.ValueAxis)	4393 	10
2017-11-18T17:26:35.529	org.jfree.chart.plot.XYPlot	getDatasetsMappedToRangeAxis	(java.lang.Integer)	4321 	9
2017-11-18T17:26:35.529	org.jfree.chart.util.Args	nullNotPermitted	(java.lang.Object  java.lang.String)	55 	10
2017-11-18T17:26:35.530	org.jfree.chart.plot.XYPlot	getRendererForDataset	(org.jfree.data.xy.XYDataset)	1709 	9
2017-11-18T17:26:35.530	org.jfree.chart.plot.XYPlot	indexOf	(org.jfree.data.xy.XYDataset)	1417 	10
2017-11-18T17:26:35.531	org.jfree.chart.plot.XYPlot	getRenderer	()	1539 	10
